,train_loss,train_acc,val_loss,val_acc,epochs,LSTM Cells
0,38.928531803228914,0.9817364216869713,39.213579633403505,0.9682266579252918,15,100
1,38.929863788037075,0.9812640257847511,39.21777997791258,0.9688949409713093,15,100
2,39.15847608246185,0.9812379489914371,38.76068402151776,0.9690384408347626,15,100
3,38.93313238681891,0.9818900970312265,39.2188445178649,0.9662369685508175,11,200
4,38.9165019004878,0.9868415451281576,39.227613465398804,0.966898768579858,16,200
5,39.1525199987124,0.9833591199496811,38.7620353503105,0.969151663983989,12,200
6,38.92300820635934,0.9852108813758589,39.220440153330976,0.9649255113249227,11,300
7,38.91820242414871,0.9868704493312471,39.219757458287425,0.9700573403611142,12,300
8,39.14020368154073,0.9889765296490729,38.76567951430622,0.9675957859071911,13,300
