,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_c1,param_c2,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
60,9.49233897527059,0.5887236605217059,2.0374106566111245,0.14523114400134263,0.5,0.5,"{'c1': 0.5, 'c2': 0.5}",0.618798072859437,0.644427879239657,0.5330793996281684,0.5987684505757541,0.04761309556951587,61,0.5808383233532934,0.6243316642620724,0.6026120285808924,0.6025940053987527,0.01775608664614546
55,9.382826169331869,0.6442218101150193,2.011035362879435,0.14714053964474166,0.5,0.0,"{'c1': 0.5, 'c2': 0.0}",0.6192829089066262,0.6442809239940388,0.5327831685861975,0.5987823338289541,0.04777127832448527,60,0.5811685433105771,0.624305408271474,0.6021200075714556,0.6025313197178356,0.017612952864771287
62,9.538394927978516,0.590774318265014,2.066131353378296,0.1519501400139157,0.5,0.7,"{'c1': 0.5, 'c2': 0.7}",0.6187396982376062,0.6443947441990494,0.5332366010701007,0.5987903478355855,0.04752203441258181,59,0.5811488134841428,0.6241724664742828,0.6026308318349578,0.6026507039311279,0.0175643384035029
61,9.13527250289917,0.29082106224229787,2.092391570409139,0.14113078538274507,0.5,0.6,"{'c1': 0.5, 'c2': 0.6}",0.6187396982376062,0.6444579043004239,0.5332607808461434,0.5988194611280578,0.04753112629987567,58,0.5808826790862719,0.6241884150222787,0.602564709222543,0.6025452677770312,0.017679498007902472
63,8.984315633773804,0.03929656795470913,2.0864250659942627,0.16829621360563252,0.5,0.8,"{'c1': 0.5, 'c2': 0.8}",0.6187396982376062,0.6443947441990494,0.5334179740636619,0.5988508055001058,0.04743864049600289,57,0.5811173456940717,0.6241857109512594,0.6026165747947668,0.6026398771466993,0.017582594210019894
64,9.590777317682901,0.6694918317764917,2.0678120454152427,0.13137720910294678,0.5,0.9,"{'c1': 0.5, 'c2': 0.9}",0.6188181587623637,0.6443947441990494,0.5334179740636619,0.5988769590083582,0.04744961863663057,56,0.581137432348505,0.6241432724340612,0.6026638907946722,0.6026481985257461,0.017557064201275906
52,9.417135238647461,0.5586604360677563,2.0340284506479898,0.16527965563159178,0.4,0.8,"{'c1': 0.4, 'c2': 0.8}",0.6188242255187861,0.644776675515812,0.5333091469774612,0.5989700160040198,0.04762278660616287,55,0.5813133441263223,0.6243796920727829,0.602862888915178,0.6028519750380944,0.017581764619361298
65,9.734353383382162,0.49978068259182074,2.0696802139282227,0.15809775379657282,0.5,1.0,"{'c1': 0.5, 'c2': 1.0}",0.619099890230516,0.6443947441990494,0.5334179740636619,0.5989708694977424,0.04748925481387681,54,0.581557140958036,0.6241432724340612,0.6027112067945777,0.6028038733955583,0.017385838851347358
53,9.515708764394125,0.6083808770298803,2.039585987726847,0.14577105285942676,0.4,0.9,"{'c1': 0.4, 'c2': 0.9}",0.6188242255187861,0.644776675515812,0.5334905446465013,0.5990304818936998,0.04753942185868533,53,0.5812818806830784,0.6243796920727829,0.6029102093931148,0.6028572607163253,0.017594647658069496
54,8.768972953160604,0.7953617221567256,2.0179263750712075,0.13965592870838694,0.4,1.0,"{'c1': 0.4, 'c2': 1.0}",0.6187658495350803,0.644776675515812,0.533557046979866,0.5990331906769194,0.04750077060517279,52,0.5812504158442192,0.6243796920727829,0.6031655901767335,0.6029318993645786,0.01760822867386535
44,8.778486490249634,0.7476332214750726,2.0241434574127197,0.13656281291758665,0.4,0.0,"{'c1': 0.4, 'c2': 0.0}",0.6191139828540057,0.6448728695166247,0.5331882480957563,0.5990583668221289,0.04774958615034781,50,0.5812628825993483,0.6244566485019402,0.6025744167337088,0.6027646492783324,0.017634294136289315
45,10.104275623957315,0.4022328389290931,2.045343001683553,0.1620951704374664,0.4,0.1,"{'c1': 0.4, 'c2': 0.1}",0.6191139828540057,0.6448728695166247,0.5331882480957563,0.5990583668221289,0.04774958615034781,50,0.5814401914936057,0.6244566485019402,0.6026074817216004,0.6028347739057155,0.017562130464728008
49,8.608746846516928,0.7098002240082272,2.012289841969808,0.1616892205020444,0.4,0.5,"{'c1': 0.4, 'c2': 0.5}",0.6193090632654785,0.644776675515812,0.5331035733720297,0.5990631040511067,0.04778524586792043,48,0.5818850860081575,0.6243983120931318,0.6029102093931148,0.603064535831468,0.017356294929606306
48,9.355148235956827,0.6006038106157241,2.0206348101298013,0.14619348972117577,0.4,0.4,"{'c1': 0.4, 'c2': 0.4}",0.6193090632654785,0.644776675515812,0.5331035733720297,0.5990631040511067,0.04778524586792043,48,0.5818778260484085,0.6243850720949958,0.6029102093931148,0.603057702512173,0.0173538239259902
50,9.406946023305258,0.5513297609919032,2.0230018297831216,0.15214721838845754,0.4,0.6,"{'c1': 0.4, 'c2': 0.6}",0.6193090632654785,0.644776675515812,0.5331277493084213,0.5990711626965707,0.04777412232156368,47,0.5819608538558729,0.6243267314135459,0.6030048503489885,0.603097478539469,0.017295921104780516
47,9.170169274012247,0.932298712886702,2.035266558329264,0.1406094216616992,0.4,0.3,"{'c1': 0.4, 'c2': 0.3}",0.6193090632654785,0.644776675515812,0.5331882480957563,0.5990913289590156,0.04774628689846158,45,0.5815675148506073,0.6244698897370653,0.6027682479593044,0.6029352175156589,0.017515219131736207
46,10.210405190785727,0.48110717125714364,2.0442344347635903,0.17566319537837272,0.4,0.2,"{'c1': 0.4, 'c2': 0.2}",0.6193090632654785,0.644776675515812,0.5331882480957563,0.5990913289590156,0.04774628689846158,45,0.5814530785939093,0.6244566485019402,0.6027021271561414,0.602870618083997,0.01755653815730391
51,8.990023771921793,0.2798380718228694,2.145033915837606,0.14797844668707344,0.4,0.7,"{'c1': 0.4, 'c2': 0.7}",0.6193875395987328,0.644776675515812,0.5331277493084213,0.5990973214743222,0.047785216643281114,44,0.5819737542117396,0.624313492652516,0.6030379028060379,0.6031083832234311,0.01728519768328318
33,9.369060277938843,0.5216727621416646,2.031100352605184,0.15543197156194025,0.3,0.0,"{'c1': 0.3, 'c2': 0.0}",0.6194114915354414,0.6447527702765621,0.5332305739414273,0.5991316119178102,0.04773367229976688,43,0.5814587442654197,0.624801238153794,0.6027773177828772,0.603012433400697,0.017695280041699405
35,8.998449563980103,0.9372745735234332,2.0094330310821533,0.14550665142416036,0.3,0.2,"{'c1': 0.3, 'c2': 0.2}",0.6194376424892342,0.6448128143043398,0.5332305739414273,0.5991603435783337,0.04775650552153916,42,0.5816303914180593,0.624801238153794,0.603009368789628,0.603146999453827,0.017624693068152408
34,9.251421531041464,0.5037138142394989,2.0104978879292807,0.15234763126727965,0.3,0.1,"{'c1': 0.3, 'c2': 0.1}",0.6194376424892342,0.6447527702765621,0.5332970669567977,0.5991624932408647,0.04770677595763925,41,0.5815159574468085,0.624801238153794,0.6027254660736255,0.6030142205580761,0.017672321406365935
42,8.834194978078207,0.7093834480765626,2.039360761642456,0.15724082951532847,0.3,0.9,"{'c1': 0.3, 'c2': 0.9}",0.6195945945945945,0.6447797336313682,0.5331942680935969,0.5991895321065198,0.0477849624964239,39,0.5818979849704063,0.6246130359187482,0.6030145997491778,0.6031752068794441,0.017438716320638946
41,9.587059815724691,0.5039740717675012,2.0205562909444175,0.1603404127274831,0.3,0.8,"{'c1': 0.3, 'c2': 0.8}",0.6195945945945945,0.6447797336313682,0.5331942680935969,0.5991895321065198,0.0477849624964239,39,0.5818979849704063,0.6246130359187482,0.6030145997491778,0.6031752068794441,0.017438716320638946
37,8.659939050674438,0.7046454991807105,2.020289659500122,0.1576530268891115,0.3,0.4,"{'c1': 0.3, 'c2': 0.4}",0.6195220805539137,0.6448128143043398,0.5333031058716845,0.5992126669099793,0.047735088286669995,38,0.5819092581510296,0.6246581151277429,0.6029717963278441,0.6031797232022056,0.017452767085148903
36,9.326041380564371,0.5724051288664656,1.9999705950419109,0.15837665218218433,0.3,0.3,"{'c1': 0.3, 'c2': 0.3}",0.6194376424892342,0.6448128143043398,0.5334360973840504,0.5992288513925415,0.04766193237219751,37,0.5818963606542843,0.6247879918588873,0.6029717963278441,0.6032187162803386,0.017511305566121644
40,10.443001826604208,0.977664745654249,2.072415272394816,0.22634575179097166,0.3,0.7,"{'c1': 0.3, 'c2': 0.7}",0.6197635135135136,0.6448428405122235,0.5331942680935969,0.599266874039778,0.047829106222512296,36,0.5818979849704063,0.6245733064772607,0.6030191179254212,0.6031634697910294,0.017422426056172075
