,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_c1,param_c2,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,2.741992791493734,0.17880590902909022,0.7538299560546875,0.06260517342839783,0.0,0.0,"{'c1': 0.0, 'c2': 0.0}",0.4775131699246811,0.40190296843252893,0.42474244805308187,0.4347195288034307,0.031663672640690296,111,0.42103342078247974,0.4404631757435131,0.4685234468202258,0.44334001444873955,0.01949414944657954
1,2.7569201787312827,0.22863386515238027,0.7574409643809,0.07129821503800034,0.0,0.1,"{'c1': 0.0, 'c2': 0.1}",0.4775131699246811,0.4018237684606997,0.42474244805308187,0.4346931288128209,0.03169104404697135,112,0.42103342078247974,0.4404631757435131,0.46863671821227,0.44337777157942093,0.019542937909677878
2,2.8262060483296714,0.18719945367566812,0.7487788200378418,0.05101420436212261,0.0,0.2,"{'c1': 0.0, 'c2': 0.2}",0.47820976098219337,0.4018237684606997,0.42391684136967156,0.4346501236041882,0.032094729307865735,115,0.42103342078247974,0.4403837572512271,0.46856644640234946,0.4433278748120187,0.019516625430704277
3,2.8458472887674966,0.22655010103674497,0.7627267837524414,0.049381863991560984,0.0,0.3,"{'c1': 0.0, 'c2': 0.3}",0.47820976098219337,0.4018237684606997,0.42393535706486135,0.43465629550258483,0.03209266639085959,114,0.42103342078247974,0.44033913431503796,0.46856644640234946,0.44331300049995576,0.019518880453023694
4,2.860297203063965,0.22755753467210882,0.7826599280039469,0.047655673424094665,0.0,0.4,"{'c1': 0.0, 'c2': 0.4}",0.47820976098219337,0.40180385549333464,0.42393535706486135,0.43464965784679643,0.032099457724676435,116,0.42103342078247974,0.44028918243484466,0.4686123348017621,0.4433116460063622,0.019541233829084407
5,2.8924854596455893,0.21917258255923244,0.7795220216115316,0.07116652897024786,0.0,0.5,"{'c1': 0.0, 'c2': 0.5}",0.47820976098219337,0.40180385549333464,0.42393535706486135,0.43464965784679643,0.032099457724676435,116,0.42104302596158233,0.44028918243484466,0.4687041116005874,0.44334543999900483,0.019577202792976804
6,2.845847209294637,0.2000305124612144,0.7572308381398519,0.05865185172572025,0.0,0.6,"{'c1': 0.0, 'c2': 0.6}",0.47833471236336716,0.40180385549333464,0.42393535706486135,0.4346913083071877,0.03215598315151555,113,0.42099018936801275,0.44028918243484466,0.4686123348017621,0.4432972355348732,0.01955766638290873
7,2.920987923940023,0.1860835386623819,0.7663918336232504,0.06699919397307902,0.0,0.7,"{'c1': 0.0, 'c2': 0.7}",0.47833471236336716,0.40180385549333464,0.4234112251583315,0.4345165976716778,0.03221531713652675,120,0.42085329682865624,0.44028918243484466,0.46847177604405693,0.44320475176918595,0.019549173880318665
8,2.9233717918395996,0.25280823614375536,0.7861683368682861,0.05680340634684788,0.0,0.8,"{'c1': 0.0, 'c2': 0.8}",0.47833471236336716,0.40180385549333464,0.4231491592050666,0.43442924235392283,0.03224565314580332,121,0.4208893249070293,0.44028918243484466,0.46847177604405693,0.44321676112864367,0.019535445593556258
9,3.022696018218994,0.22298066870256839,0.8034029801686605,0.08170539470213425,0.0,0.9,"{'c1': 0.0, 'c2': 0.9}",0.47833471236336716,0.40180385549333464,0.4235355785611323,0.4345580488059447,0.0322010781500525,118,0.4208893249070293,0.44028918243484466,0.46847177604405693,0.44321676112864367,0.019535445593556258
