,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_c1,param_c2,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
94,17.390014092127483,1.531757411674429,3.2998433113098145,0.2233871018085654,0.8,0.6,"{'c1': 0.8, 'c2': 0.6}",0.6242197253433208,0.6383810734187114,0.5727372974807023,0.6117793654142448,0.028205770641526576,74,0.6008788332086762,0.6250414850543177,0.6538760119773761,0.62659877674679,0.02166401174639586
89,17.067879279454548,1.2925685852685522,3.2922375996907554,0.27370192634315926,0.8,0.1,"{'c1': 0.8, 'c2': 0.1}",0.6244259151915104,0.6383498704726527,0.5726039016115352,0.6117932290918994,0.028288061957184172,72,0.600972326103216,0.6250027653031879,0.6537881476224273,0.6265877463429437,0.02159107646474324
90,17.11197058359782,1.08606593914769,3.25096861521403,0.2713254585319043,0.8,0.2,"{'c1': 0.8, 'c2': 0.2}",0.6244259151915104,0.6383498704726527,0.5726039016115352,0.6117932290918994,0.028288061957184172,72,0.600972326103216,0.6250138277395518,0.6537881476224273,0.6265914338217318,0.021590806398406295
78,17.165822505950928,1.1206890853250253,4.635279575983684,1.8298227470564175,0.7,0.1,"{'c1': 0.7, 'c2': 0.1}",0.6251281365601462,0.6384288436171771,0.5718645360912136,0.6118071720895123,0.02876094377129837,70,0.6018133383184558,0.6253290565202965,0.6535860769316041,0.6269094905901188,0.021165655273943748
77,17.00445286432902,1.3224075229037646,3.2633983294169107,0.2723697338349344,0.7,0.0,"{'c1': 0.7, 'c2': 0.0}",0.6251281365601462,0.6384288436171771,0.5718645360912136,0.6118071720895123,0.02876094377129837,70,0.6018133383184558,0.6253317996814723,0.6536304179137568,0.6269251853045615,0.02118421728165158
81,17.205108642578125,1.3844379506081677,3.303567330042521,0.2899449686574491,0.7,0.4,"{'c1': 0.7, 'c2': 0.4}",0.6250389980835227,0.6383623216728552,0.5721675712347354,0.6118562969970377,0.02858640647047649,69,0.6017947279865395,0.6253650765554473,0.6535553535398329,0.6269050526939398,0.021159225478852874
79,18.044225692749023,1.0876800209011739,3.2912117640177407,0.23830389977160082,0.7,0.2,"{'c1': 0.7, 'c2': 0.2}",0.625306413513393,0.6384288436171771,0.5719857554688825,0.6119070041998176,0.02873243368431177,68,0.6017947279865395,0.6253290565202965,0.6535860769316041,0.6269032871461467,0.021173011247574636
80,16.472461064656574,0.4731304616841253,3.474059820175171,0.18138962166046213,0.7,0.3,"{'c1': 0.7, 'c2': 0.3}",0.6250389980835227,0.6384288436171771,0.5722886458068346,0.6119188291691781,0.028550955218737253,67,0.6017947279865395,0.6253374043099253,0.6535562256119191,0.6268961193027947,0.021160267065537225
72,16.21495246887207,0.3450052534076882,3.312267780303955,0.2989633144404442,0.6,0.6,"{'c1': 0.6, 'c2': 0.6}",0.625306413513393,0.6386242610777273,0.5723251770493193,0.6120852838801465,0.028635535468316372,66,0.6019816788184708,0.625627640514057,0.6538529750820253,0.6271540981381843,0.02120385811865465
73,17.363223393758137,1.3420969158518852,3.3153555393218994,0.24678209223139508,0.6,0.7,"{'c1': 0.6, 'c2': 0.7}",0.625306413513393,0.638655462184874,0.5723251770493193,0.6120956842491955,0.028645176526016176,65,0.6019349411104881,0.6256829996681783,0.6538529750820253,0.627156971953564,0.02122105885814039
