,train_loss,train_acc,val_loss,val_acc,epochs,LSTM Cells
0,38.94215222220136,0.9769165742091643,39.21190011086206,0.968489027359475,12,100
1,38.94690458209911,0.9748799790748737,39.219356276031235,0.9641240743490366,11,100
2,39.1524210973576,0.9826379215382394,38.759559161846454,0.9701363290477003,20,100
3,38.92353027865418,0.9838064815244104,39.21180971818357,0.9670610715120018,13,200
4,38.928054289180565,0.9820989607656732,39.21853933741904,0.9681708498897715,12,200
5,39.14748925982397,0.98526859293635,38.759871321458085,0.9710973116067739,15,200
6,38.929733426346736,0.981168874206706,39.21272327461398,0.9678423514200107,11,300
7,38.93842195947511,0.977878641253187,39.22000356168829,0.9657123671637641,9,300
8,39.14856675103897,0.9849431196627817,38.76261636456873,0.968413586086697,12,300
